gene	p_value	rank
piR-hsa-774225	0.507519624462582	1343
piR-hsa-721433	0.507963590209123	1344
piR-hsa-793956	0.508770500576841	1345
piR-hsa-154330	0.509289279659543	1346
piR-hsa-559523	0.509897516568812	1347
piR-hsa-794722	0.509927445376809	1348
piR-hsa-794006	0.510099821094996	1349
hsa-mir-153-2	0.510443747325521	1350
piR-hsa-135463	0.511341314827655	1351
piR-hsa-410073	0.512286257322746	1352
hsa-mir-145	0.513174396826269	1353
piR-hsa-791888	0.514758887388296	1354
piR-hsa-183191	0.514782486000848	1355
piR-hsa-182464	0.514941611595006	1356
piR-hsa-142905	0.515245743838698	1357
hsa-mir-19a	0.516068211248969	1358
piR-hsa-766267	0.516068843273784	1359
piR-hsa-580389	0.517499105311433	1360
piR-hsa-157188	0.519544606106403	1361
piR-hsa-146679	0.520021467013359	1362
piR-hsa-152040	0.520920797223507	1363
piR-hsa-721807	0.521324728242271	1364
piR-hsa-2838205	0.522154312110619	1365
piR-hsa-138298	0.522459269475065	1366
piR-hsa-124812	0.52314504068753	1367
hsa-mir-625	0.525561298155894	1368
piR-hsa-681447	0.525722019880534	1369
piR-hsa-1235454	0.525730294699878	1370
piR-hsa-73737	0.526670649682702	1371
hsa-mir-136	0.526701549356097	1372
piR-hsa-145784	0.5267835199388	1373
piR-hsa-164507	0.52714800879258	1374
piR-hsa-751295	0.527441567708286	1375
piR-hsa-174894	0.528049688589107	1376
piR-hsa-51316	0.528463089974466	1377
piR-hsa-149667	0.529250507661223	1378
hsa-mir-425	0.529687586133279	1379
piR-hsa-2832700	0.530570583564624	1380
hsa-mir-450a-2	0.531013897736932	1381
piR-hsa-171450	0.53183689619389	1382
piR-hsa-763939	0.532203898466149	1383
piR-hsa-148285	0.532441866277357	1384
piR-hsa-784094	0.532619187307331	1385
piR-hsa-164980	0.533417321011674	1386
piR-hsa-794605	0.533905364469368	1387
piR-hsa-740642	0.533943173123443	1388
piR-hsa-147900	0.535118470971879	1389
piR-hsa-165531	0.535119542616961	1390
hsa-mir-1912	0.53572361174474	1391
piR-hsa-389235	0.535803310795432	1392
piR-hsa-187768	0.535962199705931	1393
piR-hsa-138381	0.536272431512753	1394
hsa-mir-432	0.537760790964923	1395
piR-hsa-1282600	0.537788897195894	1396
piR-hsa-80801	0.538069901839148	1397
piR-hsa-310475	0.538220117112314	1398
hsa-mir-199a-2	0.541020023218465	1399
piR-hsa-188253	0.541177141923989	1400
hsa-mir-9-2	0.541603193947165	1401
piR-hsa-140154	0.542309864334204	1402
piR-hsa-394927	0.544019020628976	1403
hsa-mir-1197	0.544399186860282	1404
piR-hsa-158171	0.544652781764924	1405
piR-hsa-158286	0.545746069407616	1406
hsa-mir-551b	0.546424447959699	1407
piR-hsa-1237353	0.5468331999525	1408
piR-hsa-2846557	0.547546902548089	1409
piR-hsa-169698	0.547576052658201	1410
hsa-mir-3064	0.548154416495701	1411
piR-hsa-785829	0.548807987808402	1412
piR-hsa-55944	0.54982602548302	1413
piR-hsa-149661	0.550682618244826	1414
piR-hsa-202979	0.550736265117976	1415
hsa-mir-9-3	0.55109633176781	1416
piR-hsa-150856	0.551440108930252	1417
hsa-mir-9-1	0.551824636634266	1418
piR-hsa-143203	0.552869989255505	1419
piR-hsa-2867363	0.553639660274822	1420
piR-hsa-173157	0.555281988554443	1421
piR-hsa-735852	0.555646482704494	1422
piR-hsa-155022	0.556024503389928	1423
piR-hsa-173899	0.559508669881916	1424
piR-hsa-725044	0.560832602545511	1425
hsa-mir-19b-1	0.561368170648831	1426
piR-hsa-131283	0.562405556655943	1427
hsa-mir-11400	0.562854542375493	1428
piR-hsa-3047208	0.563301200585677	1429
piR-hsa-434774	0.56385780422533	1430
hsa-mir-1180	0.565541710559776	1431
piR-hsa-2857749	0.565672579714202	1432
piR-hsa-155943	0.56695980634358	1433
piR-hsa-392450	0.569906316190445	1434
hsa-mir-125b-1	0.570753444580225	1435
piR-hsa-191468	0.570993959953463	1436
piR-hsa-799548	0.571137413576394	1437
piR-hsa-153844	0.572617616773289	1438
piR-hsa-189595	0.573021031231364	1439
piR-hsa-790494	0.57320575463566	1440
piR-hsa-165933	0.573345056341911	1441
hsa-mir-92a-1	0.573631480576552	1442
piR-hsa-769529	0.573711763930903	1443
piR-hsa-777841	0.573953212845746	1444
hsa-mir-206	0.574293525937443	1445
hsa-mir-1285-1	0.574346200375573	1446
hsa-mir-92a-2	0.574587935129292	1447
piR-hsa-791479	0.575341803372003	1448
hsa-mir-135b	0.575720495415479	1449
piR-hsa-375845	0.57602699649888	1450
piR-hsa-787227	0.576493358170584	1451
piR-hsa-3396220	0.577075222591129	1452
piR-hsa-731594	0.579306240207842	1453
piR-hsa-404554	0.579691066249189	1454
piR-hsa-2861466	0.581360759000232	1455
piR-hsa-182519	0.583418450660498	1456
piR-hsa-2859990	0.58346267164079	1457
piR-hsa-756256	0.585077548870019	1458
piR-hsa-881624	0.585738991520741	1459
piR-hsa-808710	0.58592210385145	1460
piR-hsa-137463	0.587252244885812	1461
hsa-mir-302a	0.587390843880632	1462
hsa-mir-362	0.589103184874825	1463
piR-hsa-164442	0.589568332510822	1464
piR-hsa-134440	0.590373739730827	1465
piR-hsa-753656	0.590844591507659	1466
piR-hsa-133186	0.592147821988346	1467
piR-hsa-1258243	0.592277075836694	1468
piR-hsa-7594841	0.594846552499107	1469
piR-hsa-736135	0.595130323765741	1470
hsa-mir-23b	0.596725809376354	1471
piR-hsa-79339	0.59807732498877	1472
hsa-mir-214	0.599192501871797	1473
piR-hsa-773641	0.600529641279894	1474
piR-hsa-368592	0.600642250474834	1475
piR-hsa-151804	0.600893829231745	1476
piR-hsa-188007	0.600982475432299	1477
piR-hsa-782960	0.601059560959471	1478
piR-hsa-743829	0.601863379846472	1479
piR-hsa-380423	0.602216882035446	1480
piR-hsa-167804	0.603592469172882	1481
hsa-mir-105-2	0.605729591106025	1482
piR-hsa-159195	0.607401337812181	1483
piR-hsa-55506	0.608717498459457	1484
hsa-mir-25	0.610195803965095	1485
piR-hsa-777867	0.61101764688781	1486
hsa-mir-574	0.613106183070841	1487
piR-hsa-2856078	0.613145366370666	1488
piR-hsa-754271	0.613828177339391	1489
piR-hsa-747252	0.614598432537108	1490
piR-hsa-138849	0.61503964179579	1491
hsa-mir-363	0.616458903947575	1492
piR-hsa-148396	0.618262178057918	1493
hsa-mir-203a	0.62166297385269	1494
piR-hsa-772294	0.621988849280594	1495
piR-hsa-170050	0.622265478082683	1496
piR-hsa-397538	0.623372166109074	1497
piR-hsa-757452	0.624346661812071	1498
piR-hsa-158152	0.624577070668193	1499
piR-hsa-172221	0.624810240427575	1500
piR-hsa-533820	0.625832282641663	1501
piR-hsa-337578	0.626310020866771	1502
piR-hsa-179175	0.626964135774763	1503
piR-hsa-372086	0.627113329527768	1504
piR-hsa-779148	0.628087048980892	1505
piR-hsa-738343	0.629458117375981	1506
piR-hsa-171795	0.629713253943156	1507
piR-hsa-7903338	0.630750103834401	1508
piR-hsa-2831963	0.631716487121083	1509
piR-hsa-720192	0.631791304298463	1510
piR-hsa-126058	0.632569136390819	1511
piR-hsa-775047	0.632781345496865	1512
piR-hsa-788806	0.633077501402581	1513
piR-hsa-146358	0.633756860478969	1514
piR-hsa-171629	0.634115995057288	1515
piR-hsa-162770	0.63416585510466	1516
piR-hsa-135909	0.635023055423694	1517
hsa-mir-1260b	0.635106570468325	1518
piR-hsa-2616760	0.635853307532908	1519
piR-hsa-797503	0.635928484074684	1520
piR-hsa-149688	0.63956886147179	1521
piR-hsa-131255	0.639851461166012	1522
piR-hsa-320802	0.642602983543425	1523
piR-hsa-769094	0.642643461263928	1524
piR-hsa-110018	0.642727871566074	1525
hsa-mir-379	0.64356807453619	1526
piR-hsa-132193	0.646338657135001	1527
piR-hsa-166762	0.646414448691352	1528
piR-hsa-1301188	0.647089876124299	1529
piR-hsa-149438	0.647219288501673	1530
hsa-mir-3615	0.647221987019866	1531
piR-hsa-139094	0.64812235687449	1532
hsa-mir-7977	0.648438903843593	1533
piR-hsa-583165	0.64873110572802	1534
piR-hsa-798057	0.649197015234881	1535
piR-hsa-768944	0.649342259201696	1536
piR-hsa-426184	0.649571703398878	1537
piR-hsa-2480337	0.650125881829351	1538
piR-hsa-156592	0.650242943517239	1539
piR-hsa-27492	0.651467808763153	1540
piR-hsa-806829	0.654798869496241	1541
piR-hsa-724007	0.654983513735152	1542
piR-hsa-392199	0.655177671267002	1543
piR-hsa-187999	0.663546366949009	1544
hsa-mir-365b	0.664108132847615	1545
hsa-mir-16-1	0.665795250999847	1546
piR-hsa-150242	0.665902404226462	1547
hsa-mir-329-1	0.66595663557055	1548
piR-hsa-154776	0.668403258404234	1549
piR-hsa-191394	0.668667832136721	1550
piR-hsa-173379	0.668834258053772	1551
piR-hsa-133217	0.669424821595375	1552
piR-hsa-277720	0.669893403354023	1553
piR-hsa-187257	0.67079713290823	1554
piR-hsa-755736	0.672447748761676	1555
piR-hsa-158299	0.672470757122723	1556
piR-hsa-167327	0.673150213041532	1557
piR-hsa-161638	0.6740580224716	1558
piR-hsa-175708	0.674685387331832	1559
piR-hsa-741093	0.676645291321615	1560
piR-hsa-204020	0.678195406610246	1561
piR-hsa-146921	0.678282386328682	1562
piR-hsa-147048	0.678520602639706	1563
hsa-mir-187	0.679100965813227	1564
hsa-mir-345	0.680185087263417	1565
piR-hsa-797834	0.680335985840811	1566
hsa-mir-2355	0.681406432693935	1567
piR-hsa-2843139	0.68173486752627	1568
hsa-mir-154	0.684693194372999	1569
piR-hsa-276097	0.686028925874366	1570
piR-hsa-2861228	0.686158387710512	1571
piR-hsa-137274	0.686360913559683	1572
piR-hsa-750362	0.688046543761164	1573
piR-hsa-389963	0.688609065505629	1574
piR-hsa-155697	0.688937191295144	1575
piR-hsa-472571	0.689090295049808	1576
hsa-mir-652	0.689341149689973	1577
hsa-mir-105-1	0.689576145088412	1578
piR-hsa-401259	0.690012253822632	1579
piR-hsa-775676	0.691784524232779	1580
piR-hsa-151178	0.692363956561362	1581
piR-hsa-761508	0.692805212259359	1582
piR-hsa-232320	0.692931839941681	1583
hsa-mir-7110	0.693398991211927	1584
piR-hsa-798619	0.694138689777564	1585
piR-hsa-742158	0.694592281055403	1586
piR-hsa-163511	0.695218329115947	1587
piR-hsa-792286	0.69687058586784	1588
piR-hsa-784616	0.697163011617445	1589
piR-hsa-767596	0.698944748504935	1590
piR-hsa-132943	0.699714564461126	1591
piR-hsa-2830315	0.699904567097756	1592
piR-hsa-777268	0.703844421458599	1593
piR-hsa-152834	0.704048838315111	1594
piR-hsa-780729	0.704232533924336	1595
piR-hsa-150171	0.705151390229979	1596
piR-hsa-749608	0.705320527792839	1597
piR-hsa-1960870	0.705808220190995	1598
piR-hsa-754570	0.705848563319159	1599
hsa-mir-4324	0.706422315968507	1600
hsa-mir-491	0.707263705081704	1601
piR-hsa-1102061	0.708610545642404	1602
piR-hsa-771170	0.710547106955922	1603
piR-hsa-808817	0.710809860899637	1604
hsa-mir-3158-1	0.711827424218151	1605
piR-hsa-119247	0.712046744118945	1606
piR-hsa-28401	0.712458695182965	1607
piR-hsa-2830628	0.713475135466385	1608
piR-hsa-755886	0.714941796920889	1609
hsa-mir-409	0.717097221348203	1610
hsa-mir-3059	0.719633485051676	1611
piR-hsa-785604	0.71966679620895	1612
piR-hsa-737783	0.720695963905928	1613
piR-hsa-138097	0.722454197802783	1614
piR-hsa-56059	0.723112648680933	1615
piR-hsa-95625	0.724229954631646	1616
hsa-mir-1301	0.725375919385644	1617
hsa-mir-383	0.725605801678875	1618
hsa-mir-186	0.7256600608827	1619
piR-hsa-185950	0.726212059236462	1620
piR-hsa-185123	0.726871642057922	1621
piR-hsa-157896	0.728614363480218	1622
hsa-mir-146a	0.729405821643333	1623
hsa-mir-8485	0.73097159125978	1624
piR-hsa-529306	0.731009547350827	1625
hsa-mir-1285-2	0.732616820110775	1626
piR-hsa-388091	0.732651289581425	1627
piR-hsa-188550	0.732746616719737	1628
piR-hsa-173606	0.733613890854118	1629
piR-hsa-787095	0.734352982909985	1630
piR-hsa-140923	0.736334080341513	1631
piR-hsa-765342	0.737715910147326	1632
piR-hsa-796076	0.738061645856621	1633
piR-hsa-347211	0.739173380288136	1634
piR-hsa-161538	0.739184235770579	1635
piR-hsa-179575	0.739324644635081	1636
piR-hsa-781193	0.739443755972047	1637
piR-hsa-404464	0.739773118018396	1638
piR-hsa-739393	0.740661555331857	1639
piR-hsa-342159	0.741028407994627	1640
piR-hsa-146403	0.742120328921688	1641
piR-hsa-795881	0.742538915162811	1642
piR-hsa-430126	0.744729090326787	1643
hsa-mir-642a	0.746987059235948	1644
piR-hsa-752167	0.748551914244213	1645
piR-hsa-170815	0.748564675243773	1646
piR-hsa-739989	0.749049470549923	1647
piR-hsa-765339	0.750279207463313	1648
piR-hsa-747805	0.751216548287649	1649
piR-hsa-40138	0.751305845894223	1650
hsa-mir-2113	0.752469267156988	1651
piR-hsa-734771	0.753350170554101	1652
hsa-mir-877	0.75353451519861	1653
piR-hsa-694575	0.754079926112317	1654
piR-hsa-355970	0.754542382110259	1655
piR-hsa-48327	0.75676718719508	1656
piR-hsa-459386	0.760417433621038	1657
hsa-let-7i	0.760758578952831	1658
piR-hsa-170430	0.762161896457491	1659
piR-hsa-173504	0.762405027505599	1660
piR-hsa-731834	0.762739610938529	1661
piR-hsa-150797	0.762952196041866	1662
piR-hsa-769396	0.763101866765096	1663
piR-hsa-176933	0.764318233017932	1664
piR-hsa-748687	0.764512231204805	1665
hsa-mir-628	0.767263710032182	1666
piR-hsa-343907	0.767946161369892	1667
piR-hsa-784030	0.769437568080781	1668
piR-hsa-806000	0.769878342873553	1669
piR-hsa-189684	0.770137629647872	1670
piR-hsa-155560	0.771635763552438	1671
piR-hsa-1329597	0.771981443418224	1672
piR-hsa-76551	0.772312834036243	1673
piR-hsa-374901	0.772627292789972	1674
piR-hsa-777672	0.774649913636113	1675
piR-hsa-141864	0.775550217150467	1676
piR-hsa-167151	0.777115731264901	1677
piR-hsa-2864128	0.777445049866922	1678
hsa-mir-185	0.778335396216931	1679
piR-hsa-7779493	0.781089045317526	1680
piR-hsa-807956	0.781645285311456	1681
hsa-mir-767	0.782046835706909	1682
piR-hsa-798161	0.782053837160014	1683
piR-hsa-133716	0.782786827004248	1684
piR-hsa-722674	0.783548830122143	1685
hsa-mir-361	0.783951183569502	1686
piR-hsa-137773	0.785953081970021	1687
piR-hsa-182065	0.78745444596089	1688
piR-hsa-794257	0.788131900159962	1689
piR-hsa-1234402	0.788445973498229	1690
piR-hsa-171747	0.790774489731607	1691
hsa-mir-151a	0.791027276439595	1692
piR-hsa-762949	0.791074398623395	1693
hsa-mir-514a-2	0.792653890810818	1694
hsa-mir-144	0.793488847190299	1695
hsa-mir-6516	0.794348576280097	1696
piR-hsa-766425	0.794436297224498	1697
piR-hsa-154802	0.797789941383207	1698
hsa-mir-7706	0.799172769591416	1699
piR-hsa-195243	0.800067984406153	1700
hsa-mir-12136	0.800194001754086	1701
piR-hsa-177641	0.803217153165205	1702
hsa-mir-548bc	0.803990616629637	1703
piR-hsa-1042758	0.804590107420873	1704
hsa-mir-651	0.805199806186628	1705
hsa-mir-199b	0.805688519720795	1706
piR-hsa-143288	0.805723689109582	1707
hsa-mir-511	0.807318535837647	1708
piR-hsa-145997	0.808058038128425	1709
piR-hsa-788558	0.808092869580779	1710
piR-hsa-2863734	0.808153415599797	1711
piR-hsa-780832	0.808607273876543	1712
piR-hsa-761824	0.80871384620752	1713
hsa-mir-34a	0.810916137218214	1714
piR-hsa-155405	0.812489746091406	1715
piR-hsa-134997	0.812508743111005	1716
piR-hsa-2852609	0.813911286816919	1717
piR-hsa-142007	0.814088132448181	1718
piR-hsa-186056	0.815533986377431	1719
piR-hsa-347090	0.81696790585167	1720
piR-hsa-2851410	0.817281075491195	1721
piR-hsa-763434	0.817697212175447	1722
piR-hsa-142355	0.818059519677515	1723
piR-hsa-351439	0.818111510095716	1724
piR-hsa-775507	0.821788702426014	1725
hsa-mir-10399	0.821915298301017	1726
piR-hsa-743537	0.822363626753192	1727
piR-hsa-350856	0.823011831172368	1728
piR-hsa-372746	0.823258120027701	1729
piR-hsa-164332	0.823551357544782	1730
piR-hsa-138271	0.823932326587336	1731
piR-hsa-788186	0.824004150893676	1732
piR-hsa-786134	0.824046378167078	1733
piR-hsa-1023597	0.824213994469274	1734
piR-hsa-780260	0.825171305018082	1735
piR-hsa-748623	0.826070982695729	1736
piR-hsa-3622976	0.8261081488302	1737
piR-hsa-768712	0.826609746026573	1738
piR-hsa-700823	0.826725083580984	1739
piR-hsa-374758	0.827621204018361	1740
hsa-mir-34c	0.828451817130995	1741
piR-hsa-181908	0.828913090043451	1742
piR-hsa-133951	0.829228169284784	1743
piR-hsa-514917	0.829238326751334	1744
piR-hsa-747066	0.829964709467056	1745
hsa-mir-1294	0.831102609554782	1746
piR-hsa-755805	0.831750873896518	1747
piR-hsa-784268	0.832741694934547	1748
piR-hsa-187255	0.832888664007711	1749
hsa-mir-1908	0.833030197382985	1750
piR-hsa-61621	0.833615539613114	1751
hsa-mir-582	0.836781038764851	1752
piR-hsa-361918	0.838594462495597	1753
piR-hsa-351918	0.839877895414552	1754
piR-hsa-53336	0.840273039223521	1755
piR-hsa-805699	0.841031437959288	1756
piR-hsa-773703	0.845410494041132	1757
piR-hsa-770346	0.84553284808395	1758
hsa-mir-1304	0.846824264600419	1759
piR-hsa-183984	0.848403004278636	1760
hsa-mir-576	0.849376158539493	1761
piR-hsa-2861354	0.850095272507486	1762
piR-hsa-169248	0.850101980845306	1763
piR-hsa-7872752	0.85084649266686	1764
piR-hsa-755276	0.851813712482344	1765
piR-hsa-370751	0.852059573592333	1766
hsa-mir-550a-1	0.852612118520182	1767
piR-hsa-731585	0.853746255199362	1768
hsa-mir-450b	0.854076980471367	1769
hsa-mir-16-2	0.8557173673478	1770
piR-hsa-2769499	0.857241156945547	1771
piR-hsa-732076	0.857585368845512	1772
piR-hsa-2851584	0.858172729552918	1773
piR-hsa-351132	0.858517871748012	1774
piR-hsa-790552	0.859824523999701	1775
piR-hsa-472492	0.860686833031927	1776
piR-hsa-296923	0.860722616169383	1777
piR-hsa-645526	0.861705240410743	1778
piR-hsa-167717	0.862572868718871	1779
piR-hsa-138968	0.863450503658874	1780
piR-hsa-195054	0.864207305975862	1781
piR-hsa-749846	0.864305484789772	1782
hsa-mir-30a	0.865596060781288	1783
piR-hsa-175952	0.865677235023991	1784
piR-hsa-765255	0.866481485404529	1785
piR-hsa-169894	0.866700521076628	1786
piR-hsa-192151	0.866733941010534	1787
piR-hsa-760407	0.866768756424566	1788
piR-hsa-769889	0.867990674640324	1789
piR-hsa-778837	0.868962669347996	1790
piR-hsa-796442	0.868973605501952	1791
piR-hsa-348505	0.869365366945277	1792
hsa-mir-550a-3	0.870090631113728	1793
hsa-mir-490	0.870385995055833	1794
piR-hsa-185237	0.870930036031833	1795
piR-hsa-802304	0.871945554145342	1796
piR-hsa-165643	0.872840746255276	1797
piR-hsa-783597	0.874594710373846	1798
hsa-mir-30d	0.875779241825733	1799
hsa-mir-135a-1	0.876022621997274	1800
piR-hsa-781880	0.877248056984651	1801
piR-hsa-751948	0.879523165997915	1802
hsa-mir-10a	0.879850474325444	1803
piR-hsa-790910	0.881626851465351	1804
piR-hsa-168980	0.881886859658443	1805
piR-hsa-146732	0.883380265024281	1806
piR-hsa-4461004	0.885067296601248	1807
piR-hsa-2837975	0.885287763809767	1808
hsa-mir-331	0.885480383676356	1809
piR-hsa-2825626	0.88603691998119	1810
piR-hsa-797802	0.886446373813399	1811
piR-hsa-804223	0.886588555998347	1812
piR-hsa-754705	0.887017122715905	1813
piR-hsa-187599	0.887165683756336	1814
piR-hsa-387102	0.887289821070215	1815
piR-hsa-155100	0.889364794248911	1816
piR-hsa-152843	0.890138000660866	1817
piR-hsa-155711	0.890268646516421	1818
piR-hsa-750707	0.89041649866838	1819
piR-hsa-151756	0.890977926827892	1820
piR-hsa-138434	0.892769793014724	1821
piR-hsa-347058	0.892807789562053	1822
piR-hsa-154709	0.89362560250351	1823
piR-hsa-799947	0.893946746001064	1824
piR-hsa-267456	0.89450806854662	1825
piR-hsa-678453	0.895642354790901	1826
piR-hsa-138477	0.896124769939419	1827
piR-hsa-788056	0.896215189956992	1828
piR-hsa-794975	0.896605249892136	1829
hsa-mir-182	0.897897455055803	1830
piR-hsa-397274	0.899235474898375	1831
piR-hsa-321896	0.899308723724076	1832
piR-hsa-134293	0.899499293851396	1833
piR-hsa-795596	0.900335583071015	1834
piR-hsa-1313419	0.901106566800421	1835
piR-hsa-157746	0.901774985707387	1836
piR-hsa-150854	0.902387758679476	1837
piR-hsa-158090	0.902768817300007	1838
piR-hsa-183417	0.903005392769883	1839
piR-hsa-189092	0.903804957065769	1840
piR-hsa-766565	0.905674898467411	1841
piR-hsa-342299	0.90632396995359	1842
piR-hsa-190742	0.907873738267408	1843
piR-hsa-792010	0.908800172331255	1844
piR-hsa-80740	0.909443316967284	1845
piR-hsa-371606	0.909733332175192	1846
hsa-mir-133a-2	0.909891086931495	1847
piR-hsa-1269571	0.91021013031709	1848
piR-hsa-1232913	0.910794305472185	1849
piR-hsa-472611	0.911954390797051	1850
piR-hsa-759390	0.911959301633741	1851
piR-hsa-147462	0.913140623495246	1852
piR-hsa-1282402	0.914140111332506	1853
piR-hsa-789897	0.91561115471355	1854
piR-hsa-150571	0.91707611272449	1855
piR-hsa-178383	0.917242221403886	1856
piR-hsa-368277	0.917963162820468	1857
piR-hsa-106799	0.919560076951072	1858
piR-hsa-2860882	0.921190511084414	1859
piR-hsa-401290	0.921197176872941	1860
piR-hsa-155399	0.921715829860718	1861
piR-hsa-389182	0.921898128072093	1862
piR-hsa-746364	0.922534168754	1863
piR-hsa-194216	0.923671201826819	1864
piR-hsa-168697	0.924606856226105	1865
piR-hsa-763554	0.924631962756931	1866
piR-hsa-808774	0.924819329513499	1867
piR-hsa-747761	0.925740849682181	1868
piR-hsa-794749	0.925874727992093	1869
piR-hsa-163216	0.926024915129712	1870
hsa-mir-222	0.927238333422188	1871
piR-hsa-7752240	0.927622131132626	1872
hsa-mir-96	0.92818281653258	1873
hsa-mir-6873	0.929215530193654	1874
piR-hsa-729761	0.929985947074491	1875
piR-hsa-188733	0.93060436455756	1876
hsa-mir-548o	0.930690399061302	1877
piR-hsa-722244	0.931255200833979	1878
piR-hsa-749485	0.931693899801289	1879
piR-hsa-57648	0.933219886112279	1880
hsa-mir-1248	0.933228637568946	1881
piR-hsa-162920	0.937686258596411	1882
piR-hsa-720395	0.939135434246837	1883
piR-hsa-146424	0.939620452187246	1884
piR-hsa-136702	0.940148409768542	1885
hsa-mir-323a	0.94050415672003	1886
piR-hsa-131482	0.941450333387521	1887
piR-hsa-2866282	0.942160282616513	1888
hsa-mir-200a	0.943072091051144	1889
piR-hsa-762831	0.943167831857324	1890
piR-hsa-138869	0.944584549794469	1891
piR-hsa-363044	0.944745590718387	1892
piR-hsa-786527	0.94597241084568	1893
piR-hsa-2859646	0.947118707278848	1894
piR-hsa-195307	0.947476514375397	1895
piR-hsa-449521	0.951601697881521	1896
piR-hsa-393056	0.952106018643631	1897
hsa-mir-1268a	0.952712230050607	1898
hsa-mir-876	0.954613333416205	1899
piR-hsa-746849	0.955308430998203	1900
piR-hsa-186839	0.955951900035574	1901
piR-hsa-744181	0.956212373773301	1902
piR-hsa-53984	0.957689738821566	1903
piR-hsa-165421	0.958023089805452	1904
piR-hsa-381127	0.958846983930482	1905
hsa-mir-183	0.958862027168968	1906
piR-hsa-151464	0.962292793839944	1907
piR-hsa-137977	0.962925571482707	1908
piR-hsa-337698	0.963031623887586	1909
piR-hsa-2715807	0.965077219023837	1910
piR-hsa-368788	0.965449327685097	1911
piR-hsa-1307562	0.965450583823904	1912
hsa-mir-140	0.965521436217388	1913
piR-hsa-2747557	0.966015184557803	1914
piR-hsa-172226	0.966732228801268	1915
piR-hsa-795017	0.967744172477579	1916
piR-hsa-188331	0.968303149122206	1917
piR-hsa-1916558	0.968848240503266	1918
hsa-mir-941-2	0.96924237798302	1919
piR-hsa-140141	0.970852500276768	1920
piR-hsa-148083	0.971680818079378	1921
piR-hsa-180795	0.973123218486564	1922
piR-hsa-740436	0.974387951615664	1923
piR-hsa-754805	0.974697409907712	1924
piR-hsa-463686	0.975508286774942	1925
hsa-mir-106b	0.977456379687081	1926
hsa-mir-378e	0.977461200334495	1927
piR-hsa-2834497	0.978588607071277	1928
piR-hsa-137294	0.978623440006655	1929
piR-hsa-155513	0.979382918079685	1930
piR-hsa-796494	0.979386548279004	1931
piR-hsa-368958	0.979516948953494	1932
piR-hsa-749157	0.980014311470738	1933
hsa-mir-18a	0.98246367438133	1934
piR-hsa-190544	0.98258938872678	1935
piR-hsa-357703	0.983988754462654	1936
piR-hsa-142068	0.984937910891799	1937
hsa-mir-1299	0.9859372008295	1938
piR-hsa-164122	0.986625332519874	1939
hsa-mir-23a	0.988187702523699	1940
piR-hsa-350151	0.98822149281907	1941
piR-hsa-724892	0.989167823990883	1942
piR-hsa-357642	0.990562278448116	1943
piR-hsa-722001	0.991064217168092	1944
hsa-mir-744	0.99172200131419	1945
piR-hsa-790167	0.992480784036391	1946
piR-hsa-195241	0.993462333399762	1947
hsa-mir-589	0.994336971421474	1948
piR-hsa-744048	0.994944763726235	1949
piR-hsa-729667	0.995263551779054	1950
hsa-mir-216a	0.995676153516173	1951
piR-hsa-162910	0.996389300556917	1952
piR-hsa-144750	0.998143124204633	1953
